"ID","shLuci_vitro_v2_1","shLuci_vitro_v2_2","shLuci_vitro_v2_3","shLuci_vivo_v2_1_NN","shLuci_vivo_v2_2_NN","shLuci_vivo_v2_3_NN","shRad21_vitro_v2_1","shRad21_vitro_v2_2","shRad21_vitro_v2_3","shRad21_vivo_v2_1_NN","shRad21_vivo_v2_2_NN","shRad21_vivo_v2_3_NN"
"ENSMUSG00000096842",1,1,2,0,0,0,0,1,0,0,0,0
"ENSMUSG00000096844",0,0,0,0,0,58,0,0,0,0,0,0
"ENSMUSG00000096845",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096846",0,0,0,2,2,0,0,0,0,0,0,0
"ENSMUSG00000096847",102,117,144,7,13,7,114,133,259,2,15,7
"ENSMUSG00000096848",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096849",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096850",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096851",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096852",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000096853",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096854",2,0,1,0,6,2,2,1,1,0,1,0
"ENSMUSG00000096855",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096856",5,5,9,7,10,15,11,5,10,13,11,5
"ENSMUSG00000096857",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096858",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096859",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096861",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096862",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096863",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096864",0,0,0,2,4,0,0,0,0,1,1,0
"ENSMUSG00000096865",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096866",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096867",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096868",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096869",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096870",0,1,0,13,0,26,1,0,0,23,18,18
"ENSMUSG00000096871",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096872",1,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000096873",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096874",0,1,0,0,0,0,0,0,0,1,1,1
"ENSMUSG00000096875",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096876",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096878",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096879",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000096880",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096881",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096882",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096883",149,139,146,747,958,1234,127,68,95,206,184,229
"ENSMUSG00000096884",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096885",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096887",1,1,3,0,1,0,1,0,1,0,0,0
"ENSMUSG00000096889",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096890",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096891",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096893",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096894",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096895",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000096896",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096897",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096898",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096899",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096900",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096901",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096902",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096903",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096904",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096905",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096906",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096907",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096908",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096910",96,146,152,246,223,263,168,115,169,248,263,245
"ENSMUSG00000096911",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096912",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096913",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096914",0,0,0,0,1,1,1,0,0,0,0,0
"ENSMUSG00000096915",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096916",315,397,418,344,290,393,418,355,547,374,568,336
"ENSMUSG00000096917",211,246,417,55,50,46,229,225,340,80,72,79
"ENSMUSG00000096918",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000096919",0,0,0,0,0,0,0,0,1,1,1,2
"ENSMUSG00000096920",2,1,0,2,1,1,2,2,0,1,1,1
"ENSMUSG00000096921",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096922",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096923",2,2,5,2,1,1,7,5,3,2,8,3
"ENSMUSG00000096924",7,5,9,1,7,6,7,16,11,5,4,5
"ENSMUSG00000096925",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096926",39,43,64,21,9,24,42,38,42,17,19,13
"ENSMUSG00000096927",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096928",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096929",34,26,41,50,78,48,60,45,69,44,38,37
"ENSMUSG00000096930",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096931",16,16,15,75,38,63,18,17,13,17,21,18
"ENSMUSG00000096932",9,8,12,6,4,4,18,13,12,4,10,5
"ENSMUSG00000096934",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096935",46,42,48,97,78,120,66,50,94,96,81,106
"ENSMUSG00000096936",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096937",0,0,0,0,5,0,0,0,0,0,0,0
"ENSMUSG00000096938",1,0,1,3,1,0,0,0,2,1,1,0
"ENSMUSG00000096939",0,1,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000096940",1,0,2,0,1,2,3,1,2,0,1,0
"ENSMUSG00000096941",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096942",1450,1401,1452,655,595,660,1380,1254,1808,540,577,552
"ENSMUSG00000096943",1,1,0,0,1,0,7,2,3,0,1,0
"ENSMUSG00000096944",2,0,7,3,1,2,0,1,4,2,1,1
"ENSMUSG00000096945",7,11,9,100,75,62,26,20,24,30,72,64
"ENSMUSG00000096946",10,14,12,13,6,14,25,18,23,6,15,5
"ENSMUSG00000096947",0,0,0,2,0,0,0,0,0,1,0,0
"ENSMUSG00000096948",6,20,20,5,4,3,31,29,29,3,3,4
"ENSMUSG00000096949",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096950",1,12,15,14,10,12,4,9,11,5,6,1
"ENSMUSG00000096951",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096953",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096954",173,280,467,342,267,384,291,201,367,289,318,245
"ENSMUSG00000096955",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096956",10,10,14,8,0,3,11,15,22,11,22,21
"ENSMUSG00000096957",11,14,9,9,7,11,18,12,26,3,18,4
"ENSMUSG00000096958",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096959",3,11,18,3,8,2,16,11,20,1,1,0
"ENSMUSG00000096960",0,0,0,0,0,1,0,3,1,0,0,0
"ENSMUSG00000096961",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096962",0,0,1,1,1,1,0,0,0,1,1,2
"ENSMUSG00000096963",0,0,0,0,5,0,0,0,0,0,0,3
"ENSMUSG00000096964",5,4,7,9,1,15,8,1,8,15,18,13
"ENSMUSG00000096965",0,4,1,2,12,14,0,0,2,5,6,2
"ENSMUSG00000096966",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096967",7,11,19,0,0,1,15,3,12,1,0,2
"ENSMUSG00000096968",1,2,3,0,4,1,3,1,4,1,2,6
"ENSMUSG00000096969",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000096970",1,0,3,55,30,51,2,2,0,50,27,58
"ENSMUSG00000096971",76,100,132,106,96,98,317,245,384,202,176,179
"ENSMUSG00000096972",0,0,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000096973",0,0,0,0,0,0,0,0,1,0,1,0
"ENSMUSG00000096974",10,14,12,5,7,4,17,14,16,11,8,10
"ENSMUSG00000096975",27,42,59,29,36,28,73,47,72,46,48,38
"ENSMUSG00000096976",2,1,2,1,1,2,4,4,1,0,1,1
"ENSMUSG00000096977",16,15,27,13,5,3,33,17,38,3,4,4
"ENSMUSG00000096978",0,0,0,0,1,2,0,0,0,0,0,0
"ENSMUSG00000096979",0,1,0,0,2,2,0,0,1,0,1,0
"ENSMUSG00000096980",0,2,3,3,4,6,4,3,8,1,3,0
"ENSMUSG00000096981",29,67,91,84,72,86,85,88,124,60,54,57
"ENSMUSG00000096982",0,0,0,2,6,13,0,0,0,1,0,0
"ENSMUSG00000096983",21,23,29,40,30,48,41,28,51,52,43,51
"ENSMUSG00000096984",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096986",30,49,36,45,36,34,19,24,35,19,31,14
"ENSMUSG00000096987",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096988",6,12,6,122,72,142,22,7,19,118,127,124
"ENSMUSG00000096990",4,5,8,1,1,3,9,3,5,0,2,2
"ENSMUSG00000096991",19,17,42,66,40,84,37,22,42,71,37,60
"ENSMUSG00000096992",1,3,2,24,16,17,3,0,4,22,10,0
"ENSMUSG00000096993",0,0,0,1,0,1,0,0,0,0,1,0
"ENSMUSG00000096994",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096995",28,49,67,86,54,40,48,45,72,57,68,66
"ENSMUSG00000096996",149,147,272,299,150,200,262,192,275,235,172,184
"ENSMUSG00000096997",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000096998",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096999",8,11,12,1,0,0,2,3,1,0,0,3
"ENSMUSG00000097000",13,30,32,113,114,96,37,30,39,141,79,138
"ENSMUSG00000097001",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097002",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097003",0,0,1,0,0,0,0,0,1,0,1,0
"ENSMUSG00000097004",8,7,16,9,6,10,10,8,21,1,5,6
"ENSMUSG00000097005",1,1,4,4,3,1,1,2,1,0,3,3
"ENSMUSG00000097006",434,673,757,925,845,1169,952,797,1057,1334,1185,1449
"ENSMUSG00000097007",1,2,3,1,6,2,8,4,6,5,1,3
"ENSMUSG00000097008",2,5,3,81,77,86,6,0,3,109,82,103
"ENSMUSG00000097009",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000097010",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097011",0,0,0,0,0,0,1,0,1,1,0,0
"ENSMUSG00000097012",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000097013",10,17,12,37,20,19,33,14,31,33,15,8
"ENSMUSG00000097014",0,1,1,2,1,5,2,1,2,2,1,0
"ENSMUSG00000097015",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097016",0,0,1,0,0,0,0,1,1,0,0,0
"ENSMUSG00000097017",2,4,5,0,31,6,4,3,1,3,6,2
"ENSMUSG00000097018",0,0,0,0,3,1,0,0,0,0,0,0
"ENSMUSG00000097019",0,1,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000097020",13,23,36,2,15,1,23,14,18,0,3,2
"ENSMUSG00000097021",10,17,26,21,9,13,16,13,19,10,12,19
"ENSMUSG00000097022",0,2,1,1,3,5,0,4,3,0,1,4
"ENSMUSG00000097023",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000097024",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097025",1,0,3,35,18,33,2,3,1,44,28,38
"ENSMUSG00000097026",32,46,85,47,21,34,89,41,68,35,60,9
"ENSMUSG00000097027",1,4,1,0,3,0,1,2,4,23,8,3
"ENSMUSG00000097028",3,7,14,2,2,0,0,1,1,4,8,0
"ENSMUSG00000097029",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000097030",1,0,1,1,2,1,3,0,4,4,1,1
"ENSMUSG00000097031",0,0,0,0,5,0,0,0,0,1,0,0
"ENSMUSG00000097032",23,32,40,9,5,13,52,35,37,4,2,7
"ENSMUSG00000097033",56,75,161,144,150,206,106,111,164,233,186,206
"ENSMUSG00000097034",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097035",5,7,7,155,111,131,17,11,14,89,69,77
"ENSMUSG00000097036",1,2,3,1,1,0,4,2,0,2,2,0
"ENSMUSG00000097037",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097038",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097039",213,361,273,116,67,129,260,258,293,199,104,133
"ENSMUSG00000097040",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000097041",145,199,202,78,84,101,255,202,302,97,100,106
"ENSMUSG00000097042",185,208,417,186,100,163,336,201,362,151,102,112
"ENSMUSG00000097043",1,0,0,0,4,1,3,1,1,0,0,0
"ENSMUSG00000097044",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097045",6,15,12,0,12,0,1,3,14,10,4,2
"ENSMUSG00000097046",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097047",17,25,26,39,24,39,12,19,32,41,31,30
"ENSMUSG00000097048",461,589,696,904,841,1150,648,548,825,832,947,790
"ENSMUSG00000097049",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097050",2,8,8,0,4,0,3,1,3,0,0,2
"ENSMUSG00000097051",8,8,13,68,36,71,27,8,15,71,57,61
"ENSMUSG00000097052",6,1,4,0,1,2,2,2,3,0,1,1
"ENSMUSG00000097053",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097054",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097055",15,10,21,36,17,6,34,20,39,19,10,8
"ENSMUSG00000097056",0,2,2,0,2,0,4,3,8,3,1,2
"ENSMUSG00000097057",36,37,54,107,99,100,60,35,57,77,69,72
"ENSMUSG00000097058",7,4,7,10,6,10,23,18,24,11,6,11
"ENSMUSG00000097059",100,119,126,361,281,404,203,159,209,389,361,386
"ENSMUSG00000097060",0,0,0,0,1,0,0,0,0,0,0,1
"ENSMUSG00000097061",176,209,332,463,485,641,308,221,344,600,561,456
"ENSMUSG00000097062",95,173,175,102,72,60,214,211,260,100,96,75
"ENSMUSG00000097063",0,0,0,0,1,0,0,0,1,0,0,0
"ENSMUSG00000097064",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097065",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097066",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097067",0,0,0,6,3,2,0,0,0,4,2,2
"ENSMUSG00000097068",6,8,12,21,8,16,12,8,13,30,27,18
"ENSMUSG00000097069",6,19,16,10,10,9,17,20,20,10,8,11
"ENSMUSG00000097071",4,2,2,3,0,0,1,1,1,1,3,3
"ENSMUSG00000097072",0,0,0,2,4,2,0,0,0,0,0,0
"ENSMUSG00000097073",3,14,10,8,12,3,12,12,11,14,13,2
"ENSMUSG00000097074",0,0,1,0,4,0,0,0,0,0,2,0
"ENSMUSG00000097075",27,56,65,51,46,70,46,54,59,76,64,53
"ENSMUSG00000097076",2,8,6,6,0,0,2,2,1,11,2,2
"ENSMUSG00000097077",461,537,756,89,146,214,435,396,525,85,86,122
"ENSMUSG00000097078",0,1,1,0,0,4,3,0,0,1,0,1
"ENSMUSG00000097079",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097080",19,36,24,43,46,32,37,33,40,38,42,48
"ENSMUSG00000097081",12,19,38,9,17,10,23,30,44,25,9,18
"ENSMUSG00000097082",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000097083",0,0,0,0,4,0,0,0,0,0,0,0
"ENSMUSG00000097084",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097085",0,1,0,4,4,3,0,1,0,10,0,0
"ENSMUSG00000097086",22,23,35,40,32,26,42,32,44,42,32,23
"ENSMUSG00000097087",0,0,0,0,8,1,0,0,0,0,0,0
"ENSMUSG00000097088",3,3,2,8,7,1,3,2,1,0,6,1
"ENSMUSG00000097089",0,0,1,0,0,1,1,1,0,0,0,0
"ENSMUSG00000097090",83,93,114,42,44,68,164,99,127,38,59,63
"ENSMUSG00000097091",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000097092",0,0,0,0,2,1,0,0,0,0,0,0
"ENSMUSG00000097093",12,15,21,24,29,18,36,41,62,41,29,31
"ENSMUSG00000097094",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000097095",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000097096",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097097",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000097098",0,1,0,0,0,1,0,1,0,0,0,0
"ENSMUSG00000097099",22,28,51,47,31,26,41,30,43,23,31,25
"ENSMUSG00000097100",1,0,4,9,5,4,3,0,1,12,4,5
"ENSMUSG00000097101",23,41,44,97,115,121,120,96,138,123,142,146
"ENSMUSG00000097102",0,0,0,0,8,4,1,0,0,0,1,1
"ENSMUSG00000097103",9,14,20,23,18,9,16,19,18,13,28,28
"ENSMUSG00000097104",0,3,0,0,2,0,0,1,2,0,0,0
"ENSMUSG00000097105",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097106",0,0,1,0,0,0,0,0,1,0,1,0
"ENSMUSG00000097107",3,6,16,8,5,14,8,7,18,3,7,5
"ENSMUSG00000097108",0,0,1,2,0,1,0,0,0,1,0,0
"ENSMUSG00000097109",6,8,3,233,143,269,3,2,3,221,140,189
"ENSMUSG00000097110",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097111",0,0,0,11,4,8,0,0,0,14,2,6
"ENSMUSG00000097112",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097113",4,6,10,2,2,4,8,2,13,0,6,3
"ENSMUSG00000097115",15,14,18,33,34,19,23,23,35,19,29,33
"ENSMUSG00000097116",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097117",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097118",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000097119",633,954,993,996,845,840,1201,934,1383,763,957,846
"ENSMUSG00000097120",1,1,1,10,13,14,9,3,2,18,11,16
"ENSMUSG00000097121",26,21,24,77,57,69,49,25,18,71,71,60
"ENSMUSG00000097122",3,3,5,124,126,106,6,3,5,129,91,130
"ENSMUSG00000097123",34,47,72,42,34,84,35,54,66,35,38,53
"ENSMUSG00000097124",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097125",16,24,45,34,36,32,25,16,29,21,39,20
"ENSMUSG00000097126",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097127",0,0,0,0,3,0,0,0,0,0,1,0
"ENSMUSG00000097128",2,2,5,90,47,66,8,2,4,44,59,46
"ENSMUSG00000097129",8,1,0,19,24,24,8,5,10,29,26,22
"ENSMUSG00000097130",0,0,0,0,1,0,1,0,1,0,0,0
"ENSMUSG00000097131",47,75,135,19,48,56,91,83,113,29,62,66
"ENSMUSG00000097132",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097133",22,14,30,18,0,3,36,24,34,0,8,2
"ENSMUSG00000097134",2,1,2,0,0,1,4,5,9,0,0,0
"ENSMUSG00000097135",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097136",5,7,3,137,96,112,4,2,8,71,67,67
"ENSMUSG00000097137",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097138",8,8,14,12,29,29,16,7,13,23,16,9
"ENSMUSG00000097139",6,7,7,7,11,8,2,6,7,8,6,6
"ENSMUSG00000097140",41,50,81,7,9,3,80,44,60,9,8,9
"ENSMUSG00000097141",115,152,166,286,207,252,243,182,282,306,304,283
"ENSMUSG00000097142",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097144",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097145",78,122,120,96,73,112,115,101,141,90,107,112
"ENSMUSG00000097146",2,0,3,1,1,0,2,2,2,0,0,0
"ENSMUSG00000097147",0,0,0,39,21,21,0,0,1,8,18,3
"ENSMUSG00000097148",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000097149",18,22,20,7,9,5,6,8,19,2,7,6
"ENSMUSG00000097150",23,35,55,56,37,31,24,38,38,26,26,32
"ENSMUSG00000097151",42,43,86,25,15,13,93,40,77,12,21,11
"ENSMUSG00000097152",0,2,2,2,5,6,3,2,4,0,1,0
"ENSMUSG00000097153",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097154",96,120,138,578,447,524,176,157,150,557,500,471
"ENSMUSG00000097155",5,9,4,1,5,2,6,6,8,2,0,3
"ENSMUSG00000097156",1,0,0,0,12,5,0,0,0,2,1,0
"ENSMUSG00000097157",16,29,21,104,103,108,34,20,19,97,101,103
"ENSMUSG00000097158",10,15,21,7,14,8,16,16,11,4,6,6
"ENSMUSG00000097159",15,16,35,35,22,48,32,21,47,17,22,20
"ENSMUSG00000097160",0,0,1,0,1,6,2,0,2,1,7,2
"ENSMUSG00000097162",23,42,17,21,10,28,36,32,51,21,19,27
"ENSMUSG00000097163",0,0,1,2,4,0,3,3,4,1,2,0
"ENSMUSG00000097164",394,597,592,1056,876,1049,689,657,852,840,1112,927
"ENSMUSG00000097165",5,9,6,15,14,16,9,8,4,21,14,19
"ENSMUSG00000097166",0,3,3,20,7,7,2,0,0,14,6,1
"ENSMUSG00000097167",24,34,37,26,30,27,37,23,58,32,37,26
"ENSMUSG00000097168",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097169",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000097170",4,8,9,10,0,2,12,4,4,2,3,5
"ENSMUSG00000097171",0,0,0,0,1,0,0,0,0,0,1,0
"ENSMUSG00000097172",0,0,0,0,0,1,0,0,0,1,0,0
"ENSMUSG00000097173",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097174",24,37,25,86,105,83,79,67,86,112,89,117
"ENSMUSG00000097175",4,4,2,1,0,2,3,4,9,2,2,3
"ENSMUSG00000097176",2,2,7,12,9,10,1,1,3,7,6,6
"ENSMUSG00000097177",30,40,59,25,34,35,53,49,63,37,37,26
"ENSMUSG00000097178",1,0,0,1,3,3,5,2,0,2,3,4
"ENSMUSG00000097180",178,155,247,255,232,324,243,143,190,306,256,276
"ENSMUSG00000097181",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097182",4,0,1,2,0,0,3,1,2,2,0,0
"ENSMUSG00000097183",0,2,2,0,0,0,0,2,1,1,0,0
"ENSMUSG00000097184",8,5,6,3,4,1,6,7,6,10,5,2
"ENSMUSG00000097185",0,1,0,0,0,0,0,0,2,0,0,3
"ENSMUSG00000097186",0,0,0,0,1,0,0,0,1,0,0,0
"ENSMUSG00000097187",24,23,38,18,13,17,22,21,39,19,12,18
"ENSMUSG00000097189",2,3,5,1,1,2,5,4,3,6,0,0
"ENSMUSG00000097190",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097191",2,2,2,6,12,9,2,2,6,12,4,3
"ENSMUSG00000097192",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097193",26,40,49,80,35,45,40,32,34,54,38,35
"ENSMUSG00000097194",76,114,160,103,61,138,150,114,165,100,108,99
"ENSMUSG00000097195",904,1152,1176,1260,1115,1410,1444,1067,1515,1177,1226,1104
"ENSMUSG00000097196",2,0,1,0,10,7,0,0,1,2,0,0
"ENSMUSG00000097197",14,22,24,6,5,13,29,19,25,17,11,4
"ENSMUSG00000097199",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097200",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097201",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097202",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097203",0,0,0,0,0,0,1,1,0,0,0,0
"ENSMUSG00000097204",37,77,58,92,47,46,91,84,104,67,62,63
"ENSMUSG00000097205",0,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000097206",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097207",19,42,44,17,11,13,66,31,33,25,31,17
"ENSMUSG00000097208",6,7,14,12,0,9,9,15,38,10,1,2
"ENSMUSG00000097209",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097211",0,0,0,1,0,1,0,0,0,0,0,0
"ENSMUSG00000097213",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000097214",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097215",2,3,4,0,2,1,4,0,1,0,4,1
"ENSMUSG00000097216",4,18,20,8,3,6,7,3,6,9,3,3
"ENSMUSG00000097217",31,43,46,104,93,134,55,46,53,119,134,132
"ENSMUSG00000097218",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097219",4,2,1,0,2,2,1,1,2,0,2,1
"ENSMUSG00000097220",0,0,0,0,1,1,0,0,0,0,3,0
"ENSMUSG00000097221",1,0,0,0,0,0,0,1,0,0,0,1
"ENSMUSG00000097222",1,0,0,0,2,0,0,0,0,0,0,0
"ENSMUSG00000097223",1,3,2,17,7,18,7,5,7,29,8,25
"ENSMUSG00000097224",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097226",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000097228",5,3,0,239,162,186,1,1,0,71,47,82
"ENSMUSG00000097229",0,0,1,0,3,5,1,0,0,0,0,0
"ENSMUSG00000097230",1,1,3,3,6,4,2,0,2,6,5,1
"ENSMUSG00000097231",38,26,41,11,8,19,53,40,52,32,16,20
"ENSMUSG00000097232",0,0,0,1,0,2,0,3,1,1,1,1
"ENSMUSG00000097233",135,164,219,137,143,125,325,213,300,158,153,135
"ENSMUSG00000097234",18,28,36,140,65,81,38,23,21,52,72,68
"ENSMUSG00000097235",0,0,0,3,12,2,0,0,0,0,1,0
